split,image_path,gt_path,crack_ratio,label
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01029.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01029.png,0.3603668212890625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01030.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01030.png,0.0673675537109375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01031.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01031.png,0.0818328857421875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01032.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01032.png,0.118865966796875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01033.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01033.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01037.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01037.png,0.0518646240234375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01038.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01038.png,0.013153076171875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01039.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01039.png,0.1208648681640625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01043.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01043.png,0.0157012939453125,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01045.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01045.png,0.040313720703125,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01046.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01046.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01047.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01047.png,0.0305023193359375,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01048.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01048.png,0.10125732421875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01051.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01051.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01054.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01054.png,0.0401153564453125,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01059.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01059.png,0.289031982421875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01060.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01060.png,0.008270263671875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01062.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01062.png,0.0317535400390625,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01063.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01063.png,0.107177734375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01065.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01065.png,0.0738677978515625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01066.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01066.png,0.008880615234375,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01067.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01067.png,0.0234222412109375,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01068.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01068.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01073.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01073.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01076.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01076.png,0.0998687744140625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01078.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01078.png,0.02337646484375,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01079.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01079.png,0.0911712646484375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01087.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01087.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01089.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01089.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01092.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01092.png,0.1550140380859375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01096.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01096.png,0.01824951171875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01102.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01102.png,0.0179901123046875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01103.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01103.png,0.02069091796875,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01104.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01104.png,0.0359954833984375,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01106.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01106.png,0.0526885986328125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01107.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01107.png,0.1237335205078125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01108.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01108.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01109.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01109.png,0.0901336669921875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01113.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01113.png,0.0773162841796875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01115.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01115.png,0.0134735107421875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01117.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01117.png,0.1412811279296875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01120.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01120.png,0.0760345458984375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01121.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01121.png,0.0946197509765625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01129.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01129.png,0.0806732177734375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01131.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01131.png,0.042999267578125,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01133.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01133.png,0.0295257568359375,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01135.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01135.png,0.031585693359375,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01136.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01136.png,0.076507568359375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01139.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01139.png,0.0232086181640625,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01142.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01142.png,0.0185089111328125,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01143.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01143.png,0.091094970703125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01145.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01145.png,0.0843353271484375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01149.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01149.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01151.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01151.png,0.1387176513671875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01154.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01154.png,0.124053955078125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01156.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01156.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01157.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01157.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01158.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01158.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01160.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01160.png,0.033721923828125,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01162.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01162.png,0.0081787109375,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01163.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01163.png,0.1294708251953125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01166.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01166.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01168.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01168.png,0.218170166015625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01169.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01169.png,0.01727294921875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01172.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01172.png,0.0126800537109375,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01173.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01173.png,0.064971923828125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01175.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01175.png,0.0178375244140625,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01176.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01176.png,0.0402374267578125,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01178.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01178.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01180.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01180.png,0.1724090576171875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01184.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01184.png,0.1088104248046875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01185.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01185.png,0.0085906982421875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01186.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01186.png,0.14892578125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01187.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01187.png,0.234161376953125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01188.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01188.png,0.1806182861328125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01190.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01190.png,0.2027587890625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01191.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01191.png,0.0089569091796875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01192.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01192.png,0.0766143798828125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01193.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01193.png,0.012298583984375,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01195.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01195.png,0.16961669921875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01198.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01198.png,0.0931549072265625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01202.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01202.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01203.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01203.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01204.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01204.png,0.0777435302734375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01206.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01206.png,0.315673828125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01207.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01207.png,0.1037139892578125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01209.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01209.png,0.1187896728515625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01210.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01210.png,0.25079345703125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01213.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01213.png,0.0467071533203125,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01217.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01217.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01219.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01219.png,0.09368896484375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01224.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01224.png,0.019256591796875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01227.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01227.png,0.10736083984375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01231.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01231.png,0.047210693359375,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01232.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01232.png,0.1080780029296875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01237.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01237.png,0.0333709716796875,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01240.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01240.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01242.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01242.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01243.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01243.png,0.0145111083984375,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01244.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01244.png,0.1857757568359375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01245.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01245.png,0.016448974609375,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01247.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01247.png,0.008819580078125,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01248.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01248.png,0.1744842529296875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01250.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01250.png,0.096221923828125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01253.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01253.png,0.0185089111328125,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01256.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01256.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01260.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01260.png,0.0173797607421875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01261.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01261.png,0.011444091796875,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01262.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01262.png,0.118560791015625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01265.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01265.png,0.0214691162109375,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01266.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01266.png,0.1068267822265625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01267.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01267.png,0.0702667236328125,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01268.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01268.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01269.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01269.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01272.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01272.png,0.0216064453125,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01275.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01275.png,0.185150146484375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01277.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01277.png,0.136138916015625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01278.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01278.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01279.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01279.png,0.113616943359375,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01280.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01280.png,0.034210205078125,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01281.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01281.png,0.3490447998046875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01282.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01282.png,0.289031982421875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01283.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01283.png,0.0140228271484375,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01284.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01284.png,0.01177978515625,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01285.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01285.png,0.01983642578125,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01288.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01288.png,0.0384979248046875,Medium
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01290.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01290.png,0.0,Low
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01293.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01293.png,0.1148681640625,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01296.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01296.png,0.0620574951171875,High
train,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\IMG\01297.png,C:\Users\MH784SK\OneDrive - EY\Desktop\CV\reduced_dataset\train\GT\01297.png,0.045196533203125,Medium
